PGM_CODE,PGM_VERSION_NUMBER,AREA_CODE,year,month,day,NAME,latitude_s,latitude_h,longitude_s,longitude_h,sample,DURATION,BOTTOM_TRACK,TOR_CODE,MESH_SIZE,water_depth,PMR_area_code,alkarea,DUTCH_NAME,snumtot,age0,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,agetot
DFS,1.0,404,1984,9,17,Isis,53.43333,,5.2,,2100001,15.0,1400,Boomkor06k,0.020000,14,WaddenkustNL,23,Schol,47,3.2333333333,35.366666667,8.4,0,0,0,0,0,0,0,0,47
DFS,1.0,404,1984,9,17,Isis,53.4,,5.26667,,2100002,15.0,1400,Boomkor06k,0.020000,5,WaddenkustNL,23,Schol,1260,357.06666667,845.33333333,57.6,0,0,0,0,0,0,0,0,1260
DFS,1.0,404,1984,9,17,Isis,53.43333,,5.4,,2100003,10.0,930,Boomkor06k,0.020000,5,WaddenkustNL,23,Schol,242,160.8,76.2,5,0,0,0,0,0,0,0,0,242
DFS,1.0,404,1984,9,18,Isis,53.53333,,6.13333,,2100004,15.0,1400,Boomkor06k,0.020000,7,WaddenkustNL,23,Schol,161,128.93333333,31.866666667,0.2,0,0,0,0,0,0,0,0,161
DFS,1.0,404,1984,9,18,Isis,53.51667,,6.26667,,2100005,15.0,1400,Boomkor06k,0.020000,5,WaddenkustNL,23,Schol,2328,2210.1333333,117.86666667,0,0,0,0,0,0,0,0,0,2328
DFS,1.0,404,1984,9,18,Isis,53.56667,,6.43333,,2100006,15.0,1400,Boomkor06k,0.020000,5,WaddenkustNL,23,Schol,2480,2470.6666667,9.3333333333,0,0,0,0,0,0,0,0,0,2480
DFS,1.0,404,1984,9,18,Isis,53.63333,,6.56667,,2100007,15.0,1400,Boomkor06k,0.020000,5,WaddenkustNL,23,Schol,548,536,12,0,0,0,0,0,0,0,0,0,548
DFS,1.0,405,1984,9,18,Isis,53.66667,,6.73333,,2100008,15.0,1400,Boomkor06k,0.020000,8,WaddenkustDE,24,Schol,464,432.2,31.8,0,0,0,0,0,0,0,0,0,464
DFS,1.0,405,1984,9,18,Isis,53.68333,,6.98333,,2100009,15.0,1400,Boomkor06k,0.020000,4,WaddenkustDE,24,Schol,1816,1672,144,0,0,0,0,0,0,0,0,0,1816
DFS,1.0,405,1984,9,18,Isis,53.73333,,7.16667,,2100010,15.0,1400,Boomkor06k,0.020000,5,WaddenkustDE,24,Schol,120,92.4,27.6,0,0,0,0,0,0,0,0,0,120
DFS,1.0,405,1984,9,18,Isis,53.75,,7.35,,2100011,15.0,1400,Boomkor06k,0.020000,8,WaddenkustDE,24,Schol,536,425,107,4,0,0,0,0,0,0,0,0,536
DFS,1.0,405,1984,9,18,Isis,53.78333,,7.55,,2100012,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDE,24,Schol,132,81.2,50.8,0,0,0,0,0,0,0,0,0,132
DFS,1.0,405,1984,9,19,Isis,53.78333,,7.7,,2100013,15.0,1400,Boomkor06k,0.020000,5,WaddenkustDE,24,Schol,228,212.8,15.2,0,0,0,0,0,0,0,0,0,228
DFS,1.0,405,1984,9,19,Isis,53.8,,7.86667,,2100014,15.0,1400,Boomkor06k,0.020000,4,WaddenkustDE,24,Schol,81,77.9,3.1,0,0,0,0,0,0,0,0,0,81
DFS,1.0,405,1984,9,19,Isis,53.93333,,8.05,,2100015,15.0,1400,Boomkor06k,0.020000,14,WaddenkustDE,24,Schol,354,236.4,109.6,8,0,0,0,0,0,0,0,0,354
DFS,1.0,406,1984,9,19,Isis,54.03333,,8.31667,,2100016,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDK,25,Schol,233,222,11,0,0,0,0,0,0,0,0,0,233
DFS,1.0,406,1984,9,19,Isis,54.03333,,8.46667,,2100017,15.0,1400,Boomkor06k,0.020000,13,WaddenkustDK,25,Schol,69,52.875,15.982142857,0.1428571429,0,0,0,0,0,0,0,0,69
DFS,1.0,406,1984,9,19,Isis,54.11667,,8.38333,,2100018,15.0,1400,Boomkor06k,0.020000,13,WaddenkustDK,25,Schol,244,218.3,25.7,0,0,0,0,0,0,0,0,0,244
DFS,1.0,406,1984,9,19,Isis,54.13333,,8.46667,,2100019,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDK,25,Schol,94,92.75,1.25,0,0,0,0,0,0,0,0,0,94
DFS,1.0,406,1984,9,20,Isis,54.25,,8.48333,,2100021,15.0,1400,Boomkor06k,0.020000,11,WaddenkustDK,25,Schol,218,207.9,9.8142857143,0.2857142857,0,0,0,0,0,0,0,0,218
DFS,1.0,406,1984,9,24,Isis,54.11667,,8.38333,,2100022,15.0,1400,Boomkor06k,0.020000,12,WaddenkustDK,25,Schol,156,112.5,43.5,0,0,0,0,0,0,0,0,0,156
DFS,1.0,406,1984,9,24,Isis,54.25,,8.38333,,2100023,15.0,1400,Boomkor06k,0.020000,12,WaddenkustDK,25,Schol,96,85.8,10.2,0,0,0,0,0,0,0,0,0,96
DFS,1.0,406,1984,9,24,Isis,54.35,,8.45,,2100024,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDK,25,Schol,38,33.75,4.25,0,0,0,0,0,0,0,0,0,38
DFS,1.0,406,1984,9,24,Isis,54.46667,,8.36667,,2100025,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDK,25,Schol,47,45.6,1.4,0,0,0,0,0,0,0,0,0,47
DFS,1.0,406,1984,9,24,Isis,54.56667,,8.38333,,2100026,15.0,1400,Boomkor06k,0.020000,17,WaddenkustDK,25,Schol,13,11.375,1.4821428571,0.1428571429,0,0,0,0,0,0,0,0,13
DFS,1.0,406,1984,9,24,Isis,54.66667,,8.26667,,2100027,15.0,1400,Boomkor06k,0.020000,17,WaddenkustDK,25,Schol,7,6,1,0,0,0,0,0,0,0,0,0,7
DFS,1.0,406,1984,9,24,Isis,54.76667,,8.25,,2100028,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDK,25,Schol,96,95,1,0,0,0,0,0,0,0,0,0,96
DFS,1.0,406,1984,9,24,Isis,54.88333,,8.28333,,2100029,15.0,1400,Boomkor06k,0.020000,7,WaddenkustDK,25,Schol,7,4,3,0,0,0,0,0,0,0,0,0,7
DFS,1.0,406,1984,9,24,Isis,55,,8.31667,,2100030,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDK,25,Schol,9,9,0,0,0,0,0,0,0,0,0,0,9
DFS,1.0,407,1984,9,24,Isis,55.05,,8.3,,2100031,15.0,1400,Boomkor06k,0.020000,5,WaddenkustDK,25,Schol,25,21,4,0,0,0,0,0,0,0,0,0,25
DFS,1.0,407,1984,9,24,Isis,55.18333,,8.3,,2100032,15.0,1400,Boomkor06k,0.020000,10,WaddenkustDK,25,Schol,32,31.375,0.625,0,0,0,0,0,0,0,0,0,32
DFS,1.0,407,1984,9,24,Isis,55.28333,,8.33333,,2100033,15.0,1400,Boomkor06k,0.020000,7,WaddenkustDK,25,Schol,100,98.375,1.625,0,0,0,0,0,0,0,0,0,100
DFS,1.0,407,1984,9,24,Isis,55.35,,8.3,,2100034,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDK,25,Schol,420,356.6,63.4,0,0,0,0,0,0,0,0,0,420
DFS,1.0,406,1984,9,25,Isis,55,,8.25,,2100035,15.0,1400,Boomkor06k,0.020000,13,WaddenkustDK,25,Schol,24,24,0,0,0,0,0,0,0,0,0,0,24
DFS,1.0,406,1984,9,25,Isis,54.9,,8.18333,,2100036,15.0,1400,Boomkor06k,0.020000,14,WaddenkustDK,25,Schol,20,9.75,10.25,0,0,0,0,0,0,0,0,0,20
DFS,1.0,406,1984,9,25,Isis,54.78333,,8.18333,,2100037,15.0,1400,Boomkor06k,0.020000,11,WaddenkustDK,25,Schol,20,15.975,4.025,0,0,0,0,0,0,0,0,0,20
DFS,1.0,406,1984,9,25,Isis,54.63333,,8.2,,2100038,15.0,1400,Boomkor06k,0.020000,10,WaddenkustDK,25,Schol,10,7.975,2.025,0,0,0,0,0,0,0,0,0,10
DFS,1.0,406,1984,9,25,Isis,54.5,,8.23333,,2100039,15.0,1400,Boomkor06k,0.020000,10,WaddenkustDK,25,Schol,65,62.8,2.2,0,0,0,0,0,0,0,0,0,65
DFS,1.0,406,1984,9,25,Isis,54.36667,,8.33333,,2100040,15.0,1400,Boomkor06k,0.020000,12,WaddenkustDK,25,Schol,335,330.2,4.8,0,0,0,0,0,0,0,0,0,335
DFS,1.0,406,1984,9,26,Isis,54.03333,,8.16667,,2100041,15.0,1400,Boomkor06k,0.020000,17,WaddenkustDK,25,Schol,35,11.15,23.135714286,0.7142857143,0,0,0,0,0,0,0,0,35
DFS,1.0,405,1984,9,26,Isis,53.95,,7.95,,2100042,15.0,1400,Boomkor06k,0.020000,25,WaddenkustDE,24,Schol,153,59,91.4,2.6,0,0,0,0,0,0,0,0,153
DFS,1.0,405,1984,9,26,Isis,53.83333,,7.76667,,2100043,15.0,1400,Boomkor06k,0.020000,17,WaddenkustDE,24,Schol,392,271.2,116.8,4,0,0,0,0,0,0,0,0,392
DFS,1.0,405,1984,9,26,Isis,53.81667,,7.63333,,2100044,15.0,1400,Boomkor06k,0.020000,17,WaddenkustDE,24,Schol,368,226.4,141.6,0,0,0,0,0,0,0,0,0,368
DFS,1.0,405,1984,9,26,Isis,53.8,,7.41667,,2100045,15.0,1400,Boomkor06k,0.020000,19,WaddenkustDE,24,Schol,437,221.2,206.5,9.3,0,0,0,0,0,0,0,0,437
DFS,1.0,405,1984,9,26,Isis,53.8,,7.23333,,2100046,15.0,1400,Boomkor06k,0.020000,20,WaddenkustDE,24,Schol,145,18,121.01111111,5.8222222222,0.1666666667,0,0,0,0,0,0,0,145
DFS,1.0,405,1984,9,26,Isis,53.73333,,6.95,,2100047,15.0,1400,Boomkor06k,0.020000,12,WaddenkustDE,24,Schol,220,70.6,145.4,4,0,0,0,0,0,0,0,0,220
DFS,1.0,405,1984,9,26,Isis,53.7,,6.68333,,2100048,15.0,1400,Boomkor06k,0.020000,10,WaddenkustDE,24,Schol,72,36.1,35.9,0,0,0,0,0,0,0,0,0,72
DFS,1.0,403,1984,9,27,Isis,52.61667,,4.58333,,2100049,15.0,1400,Boomkor06k,0.020000,15,NoordHolland,22,Schol,18,12.779220779,5.2207792208,0,0,0,0,0,0,0,0,0,18
DFS,1.0,403,1984,9,27,Isis,52.6,,4.6,,2100050,15.0,1400,Boomkor06k,0.020000,13,NoordHolland,22,Schol,1,0,0,0,0.6666666667,0.3333333333,0,0,0,0,0,0,1
DFS,1.0,403,1984,9,27,Isis,52.5,,4.58333,,2100051,15.0,1400,Boomkor06k,0.020000,4,NoordHolland,22,Schol,17,16.909090909,0.0909090909,0,0,0,0,0,0,0,0,0,17
DFS,1.0,403,1984,9,27,Isis,52.51667,,4.53333,,2100052,15.0,1400,Boomkor06k,0.020000,15,NoordHolland,22,Schol,9,3.6590909091,1.5409090909,2.3,1.5,0,0,0,0,0,0,0,9
DFS,1.0,403,1984,10,1,Isis,52.73333,,4.61667,,2100053,15.0,1400,Boomkor06k,0.020000,13,NoordHolland,22,Schol,6,4.7272727273,1.2727272727,0,0,0,0,0,0,0,0,0,6
DFS,1.0,403,1984,10,1,Isis,52.76667,,4.58333,,2100054,15.0,1400,Boomkor06k,0.020000,15,NoordHolland,22,Schol,15,12.38961039,1.6103896104,0,1,0,0,0,0,0,0,0,15
DFS,1.0,403,1984,10,1,Isis,52.85,,4.68333,,2100055,15.0,1400,Boomkor06k,0.020000,8,NoordHolland,22,Schol,35,5.3928571429,23.15,5.9571428571,0.5,0,0,0,0,0,0,0,35
DFS,1.0,403,1984,10,1,Isis,52.86667,,4.61667,,2100056,15.0,1400,Boomkor06k,0.020000,12,NoordHolland,22,Schol,65,5.3896103896,37.924675325,21.185714286,0.5,0,0,0,0,0,0,0,65
DFS,1.0,404,1984,10,1,Isis,52.93333,,4.56667,,2100057,15.0,1400,Boomkor06k,0.020000,16,WaddenkustNL,23,Schol,15,7,3,5,0,0,0,0,0,0,0,0,15
DFS,1.0,404,1984,10,1,Isis,53.01667,,4.58333,,2100058,15.0,1400,Boomkor06k,0.020000,20,WaddenkustNL,23,Schol,108,26.2,51.4,30.4,0,0,0,0,0,0,0,0,108
DFS,1.0,404,1984,10,1,Isis,53.01667,,4.65,,2100059,15.0,1400,Boomkor06k,0.020000,7,WaddenkustNL,23,Schol,180,24.266666667,122.93333333,31.8,1,0,0,0,0,0,0,0,180
DFS,1.0,404,1984,10,2,Isis,53.66667,,6.48333,,2100061,15.0,1400,Boomkor06k,0.020000,16,WaddenkustNL,23,Schol,496,235.46666667,260.53333333,0,0,0,0,0,0,0,0,0,496
DFS,1.0,404,1984,10,2,Isis,53.61667,,6.31667,,2100062,15.0,1400,Boomkor06k,0.020000,15,WaddenkustNL,23,Schol,312,161.6,150.4,0,0,0,0,0,0,0,0,0,312
DFS,1.0,404,1984,10,2,Isis,53.56667,,6.16667,,2100063,15.0,1400,Boomkor06k,0.020000,16,WaddenkustNL,23,Schol,271,172.13333333,92.266666667,6.6,0,0,0,0,0,0,0,0,271
DFS,1.0,404,1984,10,2,Isis,53.56667,,6,,2100064,15.0,1400,Boomkor06k,0.020000,21,WaddenkustNL,23,Schol,114,52.266666667,56.533333333,5.2,0,0,0,0,0,0,0,0,114
DFS,1.0,404,1984,10,2,Isis,53.48333,,5.91667,,2100065,15.0,1400,Boomkor06k,0.020000,6,WaddenkustNL,23,Schol,54,34.633333333,19.366666667,0,0,0,0,0,0,0,0,0,54
DFS,1.0,404,1984,10,2,Isis,53.46667,,5.78333,,2100066,15.0,1400,Boomkor06k,0.020000,5,WaddenkustNL,23,Schol,121,109.2,11.8,0,0,0,0,0,0,0,0,0,121
DFS,1.0,404,1984,10,2,Isis,53.53333,,5.78333,,2100067,15.0,1400,Boomkor06k,0.020000,22,WaddenkustNL,23,Schol,41,4.8,29.6,5.8,0.8,0,0,0,0,0,0,0,41
DFS,1.0,404,1984,10,2,Isis,53.51667,,5.63333,,2100068,15.0,1400,Boomkor06k,0.020000,21,WaddenkustNL,23,Schol,273,64.533333333,176.86666667,31.2,0.4,0,0,0,0,0,0,0,273
DFS,1.0,404,1984,10,3,Isis,53.1,,4.73333,,2100070,15.0,1400,Boomkor06k,0.020000,10,WaddenkustNL,23,Schol,28,8.4666666667,14.933333333,3.6,1,0,0,0,0,0,0,0,28
DFS,1.0,404,1984,10,3,Isis,53.15,,4.66667,,2100071,15.0,1400,Boomkor06k,0.020000,20,WaddenkustNL,23,Schol,40,7.4666666667,28.933333333,3.6,0,0,0,0,0,0,0,0,40
DFS,1.0,404,1984,10,3,Isis,53.18333,,4.76667,,2100072,15.0,1400,Boomkor06k,0.020000,19,WaddenkustNL,23,Schol,195,113.86666667,65.933333333,14.8,0.4,0,0,0,0,0,0,0,195
DFS,1.0,404,1984,10,3,Isis,53.25,,4.8,,2100073,15.0,1400,Boomkor06k,0.020000,17,WaddenkustNL,23,Schol,129,23.6,91.6,13.8,0,0,0,0,0,0,0,0,129
DFS,1.0,404,1984,10,3,Isis,53.25,,4.9,,2100074,15.0,1400,Boomkor06k,0.020000,6,WaddenkustNL,23,Schol,124,48,58,18,0,0,0,0,0,0,0,0,124
DFS,1.0,404,1984,10,3,Isis,53.28333,,4.96667,,2100075,15.0,1400,Boomkor06k,0.020000,5,WaddenkustNL,23,Schol,317,93.866666667,204.53333333,18.6,0,0,0,0,0,0,0,0,317
DFS,1.0,404,1984,10,3,Isis,53.35,,4.91667,,2100076,15.0,1400,Boomkor06k,0.020000,20,WaddenkustNL,23,Schol,81,3.6,72.2,4.2,1,0,0,0,0,0,0,0,81
DFS,1.0,404,1984,10,3,Isis,53.43333,,5.08333,,2100077,15.0,1400,Boomkor06k,0.020000,26,WaddenkustNL,23,Schol,21,0,16.8,4.2,0,0,0,0,0,0,0,0,21
DFS,1.0,404,1984,10,3,Isis,53.48333,,5.23333,,2100078,15.0,1400,Boomkor06k,0.020000,22,WaddenkustNL,23,Schol,18,1.0333333333,14.566666667,2,0.4,0,0,0,0,0,0,0,18
DFS,1.0,404,1984,10,3,Isis,53.5,,5.38333,,2100079,15.0,1400,Boomkor06k,0.020000,20,WaddenkustNL,23,Schol,29,0.6,26.2,2.2,0,0,0,0,0,0,0,0,29
DFS,1.0,404,1984,10,3,Isis,53.5,,5.56667,,2100080,15.0,1400,Boomkor06k,0.020000,5,WaddenkustNL,23,Schol,254,103.43333333,150.56666667,0,0,0,0,0,0,0,0,0,254
DFS,1.0,402,1984,10,4,Isis,52.45,,4.55,,2100081,15.0,1400,Boomkor06k,0.020000,5,ZuidHolland,22,Schol,21,17.480519481,3.5194805195,0,0,0,0,0,0,0,0,0,21
DFS,1.0,402,1984,10,4,Isis,52.36667,,4.51667,,2100082,15.0,1400,Boomkor06k,0.020000,4,ZuidHolland,22,Schol,3,1.9090909091,1.0909090909,0,0,0,0,0,0,0,0,0,3
DFS,1.0,402,1984,10,4,Isis,52.28333,,4.45,,2100083,15.0,1400,Boomkor06k,0.020000,4,ZuidHolland,22,Schol,2,1,1,0,0,0,0,0,0,0,0,0,2
DFS,1.0,402,1984,10,4,Isis,52.2,,4.38333,,2100084,15.0,1400,Boomkor06k,0.020000,4,ZuidHolland,22,Schol,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,402,1984,10,4,Isis,52.11667,,4.26667,,2100085,15.0,1400,Boomkor06k,0.020000,5,ZuidHolland,22,,,,,,,,,,,,,,
DFS,1.0,402,1984,10,4,Isis,52.08333,,4.23333,,2100086,15.0,1400,Boomkor06k,0.020000,5,ZuidHolland,22,Schol,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,402,1984,10,4,Isis,52.01667,,4.13333,,2100087,15.0,1400,Boomkor06k,0.020000,5,ZuidHolland,22,Schol,1,0.25,0.75,0,0,0,0,0,0,0,0,0,1
DFS,1.0,402,1984,10,4,Isis,52.05,,4.11667,,2100088,15.0,1400,Boomkor06k,0.020000,12,ZuidHolland,22,Schol,47,40.63961039,3.3603896104,0,2.6666666667,0.3333333333,0,0,0,0,0,0,47
DFS,1.0,402,1984,10,4,Isis,52.08333,,4.15,,2100089,15.0,1400,Boomkor06k,0.020000,16,ZuidHolland,22,Schol,28,21,4,0,1.6666666667,0.3333333333,1,0,0,0,0,0,28
DFS,1.0,402,1984,10,4,Isis,52.21667,,4.33333,,2100091,15.0,1400,Boomkor06k,0.020000,17,ZuidHolland,22,Schol,48,40.863636364,5.7077922078,0.4285714286,1,0,0,0,0,0,0,0,48
DFS,1.0,402,1984,10,4,Isis,52.33333,,4.43333,,2100092,15.0,1400,Boomkor06k,0.020000,18,ZuidHolland,22,Schol,4,0,1.5714285714,0.4285714286,2,0,0,0,0,0,0,0,4
DFS,1.0,402,1984,10,4,Isis,52.45,,4.48333,,2100093,15.0,1400,Boomkor06k,0.020000,14,ZuidHolland,22,Schol,3,1,2,0,0,0,0,0,0,0,0,0,3
DFS,1.0,401,1984,10,9,Isis,51.95,,4.01667,,2100094,15.0,1400,Boomkor06k,0.020000,5,Voordelta,21,Schol,105,103.4,1.6,0,0,0,0,0,0,0,0,0,105
DFS,1.0,401,1984,10,9,Isis,51.93333,,3.93333,,2100095,15.0,1400,Boomkor06k,0.020000,12,Voordelta,21,Schol,17,16.8,0.2,0,0,0,0,0,0,0,0,0,17
DFS,1.0,401,1984,10,9,Isis,51.83333,,3.96667,,2100096,15.0,1400,Boomkor06k,0.020000,5,Voordelta,21,Schol,58,56,2,0,0,0,0,0,0,0,0,0,58
DFS,1.0,401,1984,10,9,Isis,51.83333,,3.86667,,2100097,15.0,1400,Boomkor06k,0.020000,5,Voordelta,21,Schol,195,180.8,11.8,2.4,0,0,0,0,0,0,0,0,195
DFS,1.0,401,1984,10,9,Isis,51.85,,3.81667,,2100098,15.0,1400,Boomkor06k,0.020000,12,Voordelta,21,Schol,37,26.2,8.25,2.35,0.2,0,0,0,0,0,0,0,37
DFS,1.0,401,1984,10,9,Isis,51.81667,,3.68333,,2100099,15.0,1400,Boomkor06k,0.020000,18,Voordelta,21,Schol,14,11,2.8,0.2,0,0,0,0,0,0,0,0,14
DFS,1.0,401,1984,10,9,Isis,51.76667,,3.66667,,2100100,15.0,1400,Boomkor06k,0.020000,8,Voordelta,21,Schol,88,79.4,7.2,1.2,0.2,0,0,0,0,0,0,0,88
DFS,1.0,401,1984,10,9,Isis,51.75,,3.5,,2100101,15.0,1400,Boomkor06k,0.020000,22,Voordelta,21,Schol,8,6.8,1,0,0.2,0,0,0,0,0,0,0,8
DFS,1.0,401,1984,10,10,Isis,51.76667,,3.71667,,2100102,15.0,1400,Boomkor06k,0.020000,9,Voordelta,21,Schol,52,39.6,10.8,1.4,0.2,0,0,0,0,0,0,0,52
DFS,1.0,401,1984,10,10,Isis,51.68333,,3.58333,,2100103,15.0,1400,Boomkor06k,0.020000,10,Voordelta,21,Schol,19,0,12.2,6.2,0.6,0,0,0,0,0,0,0,19
DFS,1.0,401,1984,10,10,Isis,51.66667,,3.43333,,2100104,15.0,1400,Boomkor06k,0.020000,17,Voordelta,21,Schol,4,3,1,0,0,0,0,0,0,0,0,0,4
DFS,1.0,401,1984,10,10,Isis,51.58333,,3.48333,,2100105,15.0,1400,Boomkor06k,0.020000,17,Voordelta,21,Schol,3,1,1.2,0.8,0,0,0,0,0,0,0,0,3
DFS,1.0,401,1984,10,10,Isis,51.56667,,3.33333,,2100106,15.0,1400,Boomkor06k,0.020000,10,Voordelta,21,Schol,13,5.2,5.6,2,0.2,0,0,0,0,0,0,0,13
DFS,1.0,401,1984,10,10,Isis,51.5,,3.3,,2100107,15.0,1400,Boomkor06k,0.020000,10,VlakteVanRaan,21,Schol,2,2,0,0,0,0,0,0,0,0,0,0,2
DFS,1.0,401,1984,10,10,Isis,51.5,,3.45,,2100108,15.0,1400,Boomkor06k,0.020000,13,Voordelta,21,Schol,46,16,23.1,6.9,0,0,0,0,0,0,0,0,46
DFS,1.0,401,1984,10,10,Isis,51.43333,,3.25,,2100110,15.0,1400,Boomkor06k,0.020000,10,VlakteVanRaan,21,Schol,20,17.2,2.6,0.2,0,0,0,0,0,0,0,0,20
DFS,1.0,401,1984,10,10,Isis,51.43333,,3.13333,,2100111,15.0,1400,Boomkor06k,0.020000,8,VlakteVanRaan,21,Schol,5,2.2,1.8,1,0,0,0,0,0,0,0,0,5
DFS,1.0,401,1984,10,11,Isis,51.55,,3.25,,2100112,15.0,1400,Boomkor06k,0.020000,19,Voordelta,21,Schol,6,0,2.05,2.75,1.2,0,0,0,0,0,0,0,6
DFS,1.0,401,1984,10,11,Isis,51.66667,,3.36667,,2100113,15.0,1400,Boomkor06k,0.020000,23,Voordelta,21,Schol,6,2,1.6,0.4,1,1,0,0,0,0,0,0,6
DFS,1.0,401,1984,10,11,Isis,51.8,,3.6,,2100114,15.0,1400,Boomkor06k,0.020000,24,Voordelta,21,Schol,7,6.8,0.2,0,0,0,0,0,0,0,0,0,7
DFS,1.0,401,1984,10,11,Isis,51.9,,3.76667,,2100115,15.0,1400,Boomkor06k,0.020000,24,Voordelta,21,Schol,11,2.8,3.45,4.75,0,0,0,0,0,0,0,0,11
DFS,1.0,401,1984,10,11,Isis,51.91667,,3.86667,,2100116,15.0,1400,Boomkor06k,0.020000,14,Voordelta,21,Schol,162,124.8,34,3.2,0,0,0,0,0,0,0,0,162
DFS,1.0,620,1984,9,18,Stern,53.56667,,6.63333,,2200001,15.0,1500,Boomkor03k,0.020000,15,WaddenzeeOost,11,Schol,59,57.5625,1.3685344828,0.0689655172,0,0,0,0,0,0,0,0,59
DFS,1.0,620,1984,9,18,Stern,53.55,,6.71667,,2200002,15.0,1500,Boomkor03k,0.020000,3,WaddenzeeOost,11,Schol,1002,989.17647059,12.823529412,0,0,0,0,0,0,0,0,0,1002
DFS,1.0,620,1984,9,18,Stern,53.51667,,6.75,,2200003,15.0,1450,Boomkor03k,0.020000,14,WaddenzeeOost,11,Schol,65,56.206617647,8.3778267974,0.4155555556,0,0,0,0,0,0,0,0,65
DFS,1.0,620,1984,9,18,Stern,53.51667,,6.76667,,2200004,15.0,1450,Boomkor03k,0.020000,6,WaddenzeeOost,11,Schol,136,133.75,2.25,0,0,0,0,0,0,0,0,0,136
DFS,1.0,620,1984,9,18,Stern,53.5,,6.85,,2200005,15.0,1375,Boomkor03k,0.020000,5,WaddenzeeOost,11,Schol,140,129.27867647,10.499101307,0.2222222222,0,0,0,0,0,0,0,0,140
DFS,1.0,620,1984,9,18,Stern,53.46667,,6.9,,2200006,15.0,1450,Boomkor03k,0.020000,6,WaddenzeeOost,11,Schol,10,8.90625,1.0381944444,0.0555555556,0,0,0,0,0,0,0,0,10
DFS,1.0,620,1984,9,18,Stern,53.43333,,6.93333,,2200007,15.0,1525,Boomkor03k,0.020000,5,WaddenzeeOost,11,Schol,80,73.3375,6.2778846154,0.3846153846,0,0,0,0,0,0,0,0,80
DFS,1.0,620,1984,9,18,Stern,53.4,,6.95,,2200008,15.0,1600,Boomkor03k,0.020000,4,WaddenzeeOost,11,Schol,98,97.2625,0.7375,0,0,0,0,0,0,0,0,0,98
DFS,1.0,620,1984,9,18,Stern,53.35,,6.98333,,2200009,15.0,1500,Boomkor03k,0.020000,6,WaddenzeeOost,11,Schol,195,174.59558824,19.784164196,0.6202475685,0,0,0,0,0,0,0,0,195
DFS,1.0,620,1984,9,19,Stern,53.31667,,7.03333,,2200010,15.0,1500,Boomkor03k,0.020000,8,WaddenzeeOost,11,Schol,56,53.90625,2.0381944444,0.0555555556,0,0,0,0,0,0,0,0,56
DFS,1.0,620,1984,9,19,Stern,53.33333,,6.96667,,2200011,15.0,1475,Boomkor03k,0.020000,5,WaddenzeeOost,11,Schol,117,56.922058824,54.797712133,5.280229043,0,0,0,0,0,0,0,0,117
DFS,1.0,620,1984,9,19,Stern,53.36667,,6.9,,2200012,15.0,1475,Boomkor03k,0.020000,6,WaddenzeeOost,11,Schol,1008,985.7,22.3,0,0,0,0,0,0,0,0,0,1008
DFS,1.0,620,1984,9,19,Stern,53.43333,,6.9,,2200013,15.0,1250,Boomkor03k,0.020000,5,WaddenzeeOost,11,Schol,77,75.0125,1.9875,0,0,0,0,0,0,0,0,0,77
DFS,1.0,620,1984,9,19,Stern,53.46667,,6.8,,2200014,15.0,1550,Boomkor03k,0.020000,11,WaddenzeeOost,11,Schol,58,49.097058824,8.7784201037,0.1245210728,0,0,0,0,0,0,0,0,58
DFS,1.0,620,1984,9,19,Stern,53.58333,,6.93333,,2200015,15.0,1500,Boomkor03k,0.020000,11,WaddenzeeOost,11,Schol,43,38.28125,4.71875,0,0,0,0,0,0,0,0,0,43
DFS,1.0,620,1984,9,19,Stern,53.56667,,6.98333,,2200016,15.0,1500,Boomkor03k,0.020000,10,WaddenzeeOost,11,Schol,222,206.94558824,14.749814064,0.3045977011,0,0,0,0,0,0,0,0,222
DFS,1.0,620,1984,9,19,Stern,53.58333,,6.93333,,2200017,15.0,1500,Boomkor03k,0.020000,6,WaddenzeeOost,11,Schol,20,19.60625,0.39375,0,0,0,0,0,0,0,0,0,20
DFS,1.0,620,1984,9,19,Stern,53.58333,,6.91667,,2200018,15.0,1600,Boomkor03k,0.020000,15,WaddenzeeOost,11,Schol,13,11.45625,1.54375,0,0,0,0,0,0,0,0,0,13
DFS,1.0,620,1984,9,19,Stern,53.55,,6.93333,,2200019,15.0,1400,Boomkor03k,0.020000,9,WaddenzeeOost,11,Schol,33,26.03125,6.8308189655,0.1379310345,0,0,0,0,0,0,0,0,33
DFS,1.0,620,1984,9,19,Stern,53.5,,6.95,,2200020,15.0,1550,Boomkor03k,0.020000,5,WaddenzeeOost,11,Schol,156,149.4,6.3777777778,0.2222222222,0,0,0,0,0,0,0,0,156
