PGM_CODE,PGM_VERSION_NUMBER,AREA_CODE,year,month,day,quar,NAME,latitude_s,latitude_h,longitude_s,longitude_h,sample,DURATION,BOTTOM_TRACK,TOR_CODE,MESH_SIZE,water_depth,PMR_area_code,alkarea,DUTCH_NAME,snumtot,age0,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,agetot
DFS,1.0,404,1984,9,17,3,Isis,53.43333,,5.2,,2100001,15.0,1400,Boomkor06k,0.020000,14,WaddenkustNL,23,Tong,2,1,1,0,0,0,0,0,0,0,0,0,2
DFS,1.0,404,1984,9,17,3,Isis,53.4,,5.26667,,2100002,15.0,1400,Boomkor06k,0.020000,5,WaddenkustNL,23,Tong,8,6,1,1,0,0,0,0,0,0,0,0,8
DFS,1.0,404,1984,9,17,3,Isis,53.43333,,5.4,,2100003,10.0,930,Boomkor06k,0.020000,5,WaddenkustNL,23,Tong,5,5,0,0,0,0,0,0,0,0,0,0,5
DFS,1.0,404,1984,9,18,3,Isis,53.53333,,6.13333,,2100004,15.0,1400,Boomkor06k,0.020000,7,WaddenkustNL,23,Tong,7,7,0,0,0,0,0,0,0,0,0,0,7
DFS,1.0,404,1984,9,18,3,Isis,53.51667,,6.26667,,2100005,15.0,1400,Boomkor06k,0.020000,5,WaddenkustNL,23,Tong,3438,3438,0,0,0,0,0,0,0,0,0,0,3438
DFS,1.0,404,1984,9,18,3,Isis,53.56667,,6.43333,,2100006,15.0,1400,Boomkor06k,0.020000,5,WaddenkustNL,23,Tong,125,125,0,0,0,0,0,0,0,0,0,0,125
DFS,1.0,404,1984,9,18,3,Isis,53.63333,,6.56667,,2100007,15.0,1400,Boomkor06k,0.020000,5,WaddenkustNL,23,Tong,102,101,1,0,0,0,0,0,0,0,0,0,102
DFS,1.0,405,1984,9,18,3,Isis,53.66667,,6.73333,,2100008,15.0,1400,Boomkor06k,0.020000,8,WaddenkustDE,24,Tong,165,165,0,0,0,0,0,0,0,0,0,0,165
DFS,1.0,405,1984,9,18,3,Isis,53.68333,,6.98333,,2100009,15.0,1400,Boomkor06k,0.020000,4,WaddenkustDE,24,Tong,269,269,0,0,0,0,0,0,0,0,0,0,269
DFS,1.0,405,1984,9,18,3,Isis,53.73333,,7.16667,,2100010,15.0,1400,Boomkor06k,0.020000,5,WaddenkustDE,24,Tong,65,65,0,0,0,0,0,0,0,0,0,0,65
DFS,1.0,405,1984,9,18,3,Isis,53.75,,7.35,,2100011,15.0,1400,Boomkor06k,0.020000,8,WaddenkustDE,24,Tong,22,22,0,0,0,0,0,0,0,0,0,0,22
DFS,1.0,405,1984,9,18,3,Isis,53.78333,,7.55,,2100012,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDE,24,Tong,60,60,0,0,0,0,0,0,0,0,0,0,60
DFS,1.0,405,1984,9,19,3,Isis,53.78333,,7.7,,2100013,15.0,1400,Boomkor06k,0.020000,5,WaddenkustDE,24,Tong,49,49,0,0,0,0,0,0,0,0,0,0,49
DFS,1.0,405,1984,9,19,3,Isis,53.8,,7.86667,,2100014,15.0,1400,Boomkor06k,0.020000,4,WaddenkustDE,24,Tong,6,6,0,0,0,0,0,0,0,0,0,0,6
DFS,1.0,405,1984,9,19,3,Isis,53.93333,,8.05,,2100015,15.0,1400,Boomkor06k,0.020000,14,WaddenkustDE,24,Tong,101,101,0,0,0,0,0,0,0,0,0,0,101
DFS,1.0,406,1984,9,19,3,Isis,54.03333,,8.31667,,2100016,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDK,25,Tong,410,410,0,0,0,0,0,0,0,0,0,0,410
DFS,1.0,406,1984,9,19,3,Isis,54.03333,,8.46667,,2100017,15.0,1400,Boomkor06k,0.020000,13,WaddenkustDK,25,Tong,205,205,0,0,0,0,0,0,0,0,0,0,205
DFS,1.0,406,1984,9,19,3,Isis,54.11667,,8.38333,,2100018,15.0,1400,Boomkor06k,0.020000,13,WaddenkustDK,25,Tong,368,368,0,0,0,0,0,0,0,0,0,0,368
DFS,1.0,406,1984,9,19,3,Isis,54.13333,,8.46667,,2100019,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDK,25,Tong,114,114,0,0,0,0,0,0,0,0,0,0,114
DFS,1.0,406,1984,9,20,3,Isis,54.25,,8.48333,,2100021,15.0,1400,Boomkor06k,0.020000,11,WaddenkustDK,25,Tong,128,128,0,0,0,0,0,0,0,0,0,0,128
DFS,1.0,406,1984,9,24,3,Isis,54.11667,,8.38333,,2100022,15.0,1400,Boomkor06k,0.020000,12,WaddenkustDK,25,Tong,10,5.6666666667,3.9055555556,0.4277777778,0,0,0,0,0,0,0,0,10
DFS,1.0,406,1984,9,24,3,Isis,54.25,,8.38333,,2100023,15.0,1400,Boomkor06k,0.020000,12,WaddenkustDK,25,Tong,42,42,0,0,0,0,0,0,0,0,0,0,42
DFS,1.0,406,1984,9,24,3,Isis,54.35,,8.45,,2100024,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDK,25,Tong,14,14,0,0,0,0,0,0,0,0,0,0,14
DFS,1.0,406,1984,9,24,3,Isis,54.46667,,8.36667,,2100025,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDK,25,Tong,5,5,0,0,0,0,0,0,0,0,0,0,5
DFS,1.0,406,1984,9,24,3,Isis,54.56667,,8.38333,,2100026,15.0,1400,Boomkor06k,0.020000,17,WaddenkustDK,25,Tong,47,47,0,0,0,0,0,0,0,0,0,0,47
DFS,1.0,406,1984,9,24,3,Isis,54.66667,,8.26667,,2100027,15.0,1400,Boomkor06k,0.020000,17,WaddenkustDK,25,Tong,56,56,0,0,0,0,0,0,0,0,0,0,56
DFS,1.0,406,1984,9,24,3,Isis,54.76667,,8.25,,2100028,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDK,25,Tong,10,10,0,0,0,0,0,0,0,0,0,0,10
DFS,1.0,406,1984,9,24,3,Isis,54.88333,,8.28333,,2100029,15.0,1400,Boomkor06k,0.020000,7,WaddenkustDK,25,,,,,,,,,,,,,,
DFS,1.0,406,1984,9,24,3,Isis,55,,8.31667,,2100030,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDK,25,Tong,10,10,0,0,0,0,0,0,0,0,0,0,10
DFS,1.0,407,1984,9,24,3,Isis,55.05,,8.3,,2100031,15.0,1400,Boomkor06k,0.020000,5,WaddenkustDK,25,,,,,,,,,,,,,,
DFS,1.0,407,1984,9,24,3,Isis,55.18333,,8.3,,2100032,15.0,1400,Boomkor06k,0.020000,10,WaddenkustDK,25,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,407,1984,9,24,3,Isis,55.28333,,8.33333,,2100033,15.0,1400,Boomkor06k,0.020000,7,WaddenkustDK,25,,,,,,,,,,,,,,
DFS,1.0,407,1984,9,24,3,Isis,55.35,,8.3,,2100034,15.0,1400,Boomkor06k,0.020000,9,WaddenkustDK,25,Tong,7,7,0,0,0,0,0,0,0,0,0,0,7
DFS,1.0,406,1984,9,25,3,Isis,55,,8.25,,2100035,15.0,1400,Boomkor06k,0.020000,13,WaddenkustDK,25,Tong,23,23,0,0,0,0,0,0,0,0,0,0,23
DFS,1.0,406,1984,9,25,3,Isis,54.9,,8.18333,,2100036,15.0,1400,Boomkor06k,0.020000,14,WaddenkustDK,25,Tong,12,12,0,0,0,0,0,0,0,0,0,0,12
DFS,1.0,406,1984,9,25,3,Isis,54.78333,,8.18333,,2100037,15.0,1400,Boomkor06k,0.020000,11,WaddenkustDK,25,Tong,4,4,0,0,0,0,0,0,0,0,0,0,4
DFS,1.0,406,1984,9,25,3,Isis,54.63333,,8.2,,2100038,15.0,1400,Boomkor06k,0.020000,10,WaddenkustDK,25,,,,,,,,,,,,,,
DFS,1.0,406,1984,9,25,3,Isis,54.5,,8.23333,,2100039,15.0,1400,Boomkor06k,0.020000,10,WaddenkustDK,25,Tong,8,8,0,0,0,0,0,0,0,0,0,0,8
DFS,1.0,406,1984,9,25,3,Isis,54.36667,,8.33333,,2100040,15.0,1400,Boomkor06k,0.020000,12,WaddenkustDK,25,Tong,18,18,0,0,0,0,0,0,0,0,0,0,18
DFS,1.0,406,1984,9,26,3,Isis,54.03333,,8.16667,,2100041,15.0,1400,Boomkor06k,0.020000,17,WaddenkustDK,25,Tong,81,79,1.9285714286,0.0714285714,0,0,0,0,0,0,0,0,81
DFS,1.0,405,1984,9,26,3,Isis,53.95,,7.95,,2100042,15.0,1400,Boomkor06k,0.020000,25,WaddenkustDE,24,Tong,605,544,56,4.3333333333,0.6666666667,0,0,0,0,0,0,0,605
DFS,1.0,405,1984,9,26,3,Isis,53.83333,,7.76667,,2100043,15.0,1400,Boomkor06k,0.020000,17,WaddenkustDE,24,Tong,255,248,5,1.5,0.5,0,0,0,0,0,0,0,255
DFS,1.0,405,1984,9,26,3,Isis,53.81667,,7.63333,,2100044,15.0,1400,Boomkor06k,0.020000,17,WaddenkustDE,24,Tong,38,35,3,0,0,0,0,0,0,0,0,0,38
DFS,1.0,405,1984,9,26,3,Isis,53.8,,7.41667,,2100045,15.0,1400,Boomkor06k,0.020000,19,WaddenkustDE,24,Tong,562,560,2,0,0,0,0,0,0,0,0,0,562
DFS,1.0,405,1984,9,26,3,Isis,53.8,,7.23333,,2100046,15.0,1400,Boomkor06k,0.020000,20,WaddenkustDE,24,Tong,26,18,7,0,1,0,0,0,0,0,0,0,26
DFS,1.0,405,1984,9,26,3,Isis,53.73333,,6.95,,2100047,15.0,1400,Boomkor06k,0.020000,12,WaddenkustDE,24,,,,,,,,,,,,,,
DFS,1.0,405,1984,9,26,3,Isis,53.7,,6.68333,,2100048,15.0,1400,Boomkor06k,0.020000,10,WaddenkustDE,24,Tong,41,40,1,0,0,0,0,0,0,0,0,0,41
DFS,1.0,403,1984,9,27,3,Isis,52.61667,,4.58333,,2100049,15.0,1400,Boomkor06k,0.020000,15,NoordHolland,22,Tong,59,54,4,1,0,0,0,0,0,0,0,0,59
DFS,1.0,403,1984,9,27,3,Isis,52.6,,4.6,,2100050,15.0,1400,Boomkor06k,0.020000,13,NoordHolland,22,Tong,68,66,1,1,0,0,0,0,0,0,0,0,68
DFS,1.0,403,1984,9,27,3,Isis,52.5,,4.58333,,2100051,15.0,1400,Boomkor06k,0.020000,4,NoordHolland,22,Tong,6,6,0,0,0,0,0,0,0,0,0,0,6
DFS,1.0,403,1984,9,27,3,Isis,52.51667,,4.53333,,2100052,15.0,1400,Boomkor06k,0.020000,15,NoordHolland,22,Tong,292,196,84,12,0,0,0,0,0,0,0,0,292
DFS,1.0,403,1984,10,1,4,Isis,52.73333,,4.61667,,2100053,15.0,1400,Boomkor06k,0.020000,13,NoordHolland,22,Tong,76,76,0,0,0,0,0,0,0,0,0,0,76
DFS,1.0,403,1984,10,1,4,Isis,52.76667,,4.58333,,2100054,15.0,1400,Boomkor06k,0.020000,15,NoordHolland,22,Tong,86,81,4,1,0,0,0,0,0,0,0,0,86
DFS,1.0,403,1984,10,1,4,Isis,52.85,,4.68333,,2100055,15.0,1400,Boomkor06k,0.020000,8,NoordHolland,22,Tong,32,26,6,0,0,0,0,0,0,0,0,0,32
DFS,1.0,403,1984,10,1,4,Isis,52.86667,,4.61667,,2100056,15.0,1400,Boomkor06k,0.020000,12,NoordHolland,22,Tong,52,52,0,0,0,0,0,0,0,0,0,0,52
DFS,1.0,404,1984,10,1,4,Isis,52.93333,,4.56667,,2100057,15.0,1400,Boomkor06k,0.020000,16,WaddenkustNL,23,Tong,74,65,9,0,0,0,0,0,0,0,0,0,74
DFS,1.0,404,1984,10,1,4,Isis,53.01667,,4.58333,,2100058,15.0,1400,Boomkor06k,0.020000,20,WaddenkustNL,23,Tong,28,23,5,0,0,0,0,0,0,0,0,0,28
DFS,1.0,404,1984,10,1,4,Isis,53.01667,,4.65,,2100059,15.0,1400,Boomkor06k,0.020000,7,WaddenkustNL,23,Tong,30,22,4,4,0,0,0,0,0,0,0,0,30
DFS,1.0,404,1984,10,2,4,Isis,53.66667,,6.48333,,2100061,15.0,1400,Boomkor06k,0.020000,16,WaddenkustNL,23,Tong,7,0,7,0,0,0,0,0,0,0,0,0,7
DFS,1.0,404,1984,10,2,4,Isis,53.61667,,6.31667,,2100062,15.0,1400,Boomkor06k,0.020000,15,WaddenkustNL,23,Tong,14,14,0,0,0,0,0,0,0,0,0,0,14
DFS,1.0,404,1984,10,2,4,Isis,53.56667,,6.16667,,2100063,15.0,1400,Boomkor06k,0.020000,16,WaddenkustNL,23,Tong,50,48,2,0,0,0,0,0,0,0,0,0,50
DFS,1.0,404,1984,10,2,4,Isis,53.56667,,6,,2100064,15.0,1400,Boomkor06k,0.020000,21,WaddenkustNL,23,Tong,28,18,10,0,0,0,0,0,0,0,0,0,28
DFS,1.0,404,1984,10,2,4,Isis,53.48333,,5.91667,,2100065,15.0,1400,Boomkor06k,0.020000,6,WaddenkustNL,23,Tong,5,5,0,0,0,0,0,0,0,0,0,0,5
DFS,1.0,404,1984,10,2,4,Isis,53.46667,,5.78333,,2100066,15.0,1400,Boomkor06k,0.020000,5,WaddenkustNL,23,Tong,6,6,0,0,0,0,0,0,0,0,0,0,6
DFS,1.0,404,1984,10,2,4,Isis,53.53333,,5.78333,,2100067,15.0,1400,Boomkor06k,0.020000,22,WaddenkustNL,23,Tong,9,9,0,0,0,0,0,0,0,0,0,0,9
DFS,1.0,404,1984,10,2,4,Isis,53.51667,,5.63333,,2100068,15.0,1400,Boomkor06k,0.020000,21,WaddenkustNL,23,,,,,,,,,,,,,,
DFS,1.0,404,1984,10,3,4,Isis,53.1,,4.73333,,2100070,15.0,1400,Boomkor06k,0.020000,10,WaddenkustNL,23,Tong,69,65,3,1,0,0,0,0,0,0,0,0,69
DFS,1.0,404,1984,10,3,4,Isis,53.15,,4.66667,,2100071,15.0,1400,Boomkor06k,0.020000,20,WaddenkustNL,23,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,404,1984,10,3,4,Isis,53.18333,,4.76667,,2100072,15.0,1400,Boomkor06k,0.020000,19,WaddenkustNL,23,Tong,25,25,0,0,0,0,0,0,0,0,0,0,25
DFS,1.0,404,1984,10,3,4,Isis,53.25,,4.8,,2100073,15.0,1400,Boomkor06k,0.020000,17,WaddenkustNL,23,Tong,12,12,0,0,0,0,0,0,0,0,0,0,12
DFS,1.0,404,1984,10,3,4,Isis,53.25,,4.9,,2100074,15.0,1400,Boomkor06k,0.020000,6,WaddenkustNL,23,Tong,12,12,0,0,0,0,0,0,0,0,0,0,12
DFS,1.0,404,1984,10,3,4,Isis,53.28333,,4.96667,,2100075,15.0,1400,Boomkor06k,0.020000,5,WaddenkustNL,23,Tong,28,24,1,1,2,0,0,0,0,0,0,0,28
DFS,1.0,404,1984,10,3,4,Isis,53.35,,4.91667,,2100076,15.0,1400,Boomkor06k,0.020000,20,WaddenkustNL,23,Tong,7,7,0,0,0,0,0,0,0,0,0,0,7
DFS,1.0,404,1984,10,3,4,Isis,53.43333,,5.08333,,2100077,15.0,1400,Boomkor06k,0.020000,26,WaddenkustNL,23,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,404,1984,10,3,4,Isis,53.48333,,5.23333,,2100078,15.0,1400,Boomkor06k,0.020000,22,WaddenkustNL,23,Tong,2,1,1,0,0,0,0,0,0,0,0,0,2
DFS,1.0,404,1984,10,3,4,Isis,53.5,,5.38333,,2100079,15.0,1400,Boomkor06k,0.020000,20,WaddenkustNL,23,Tong,5,4,1,0,0,0,0,0,0,0,0,0,5
DFS,1.0,404,1984,10,3,4,Isis,53.5,,5.56667,,2100080,15.0,1400,Boomkor06k,0.020000,5,WaddenkustNL,23,,,,,,,,,,,,,,
DFS,1.0,402,1984,10,4,4,Isis,52.45,,4.55,,2100081,15.0,1400,Boomkor06k,0.020000,5,ZuidHolland,22,Tong,234,232,2,0,0,0,0,0,0,0,0,0,234
DFS,1.0,402,1984,10,4,4,Isis,52.36667,,4.51667,,2100082,15.0,1400,Boomkor06k,0.020000,4,ZuidHolland,22,Tong,146,146,0,0,0,0,0,0,0,0,0,0,146
DFS,1.0,402,1984,10,4,4,Isis,52.28333,,4.45,,2100083,15.0,1400,Boomkor06k,0.020000,4,ZuidHolland,22,Tong,153,153,0,0,0,0,0,0,0,0,0,0,153
DFS,1.0,402,1984,10,4,4,Isis,52.2,,4.38333,,2100084,15.0,1400,Boomkor06k,0.020000,4,ZuidHolland,22,Tong,167,167,0,0,0,0,0,0,0,0,0,0,167
DFS,1.0,402,1984,10,4,4,Isis,52.11667,,4.26667,,2100085,15.0,1400,Boomkor06k,0.020000,5,ZuidHolland,22,Tong,65,65,0,0,0,0,0,0,0,0,0,0,65
DFS,1.0,402,1984,10,4,4,Isis,52.08333,,4.23333,,2100086,15.0,1400,Boomkor06k,0.020000,5,ZuidHolland,22,Tong,81,81,0,0,0,0,0,0,0,0,0,0,81
DFS,1.0,402,1984,10,4,4,Isis,52.01667,,4.13333,,2100087,15.0,1400,Boomkor06k,0.020000,5,ZuidHolland,22,Tong,68,58,6.6666666667,2.3333333333,1,0,0,0,0,0,0,0,68
DFS,1.0,402,1984,10,4,4,Isis,52.05,,4.11667,,2100088,15.0,1400,Boomkor06k,0.020000,12,ZuidHolland,22,Tong,476,475,1,0,0,0,0,0,0,0,0,0,476
DFS,1.0,402,1984,10,4,4,Isis,52.08333,,4.15,,2100089,15.0,1400,Boomkor06k,0.020000,16,ZuidHolland,22,Tong,1064,1028,32,4,0,0,0,0,0,0,0,0,1064
DFS,1.0,402,1984,10,4,4,Isis,52.21667,,4.33333,,2100091,15.0,1400,Boomkor06k,0.020000,17,ZuidHolland,22,Tong,246,241,5,0,0,0,0,0,0,0,0,0,246
DFS,1.0,402,1984,10,4,4,Isis,52.33333,,4.43333,,2100092,15.0,1400,Boomkor06k,0.020000,18,ZuidHolland,22,Tong,352,284,68,0,0,0,0,0,0,0,0,0,352
DFS,1.0,402,1984,10,4,4,Isis,52.45,,4.48333,,2100093,15.0,1400,Boomkor06k,0.020000,14,ZuidHolland,22,Tong,178,176,2,0,0,0,0,0,0,0,0,0,178
DFS,1.0,401,1984,10,9,4,Isis,51.95,,4.01667,,2100094,15.0,1400,Boomkor06k,0.020000,5,Voordelta,21,Tong,217,217,0,0,0,0,0,0,0,0,0,0,217
DFS,1.0,401,1984,10,9,4,Isis,51.93333,,3.93333,,2100095,15.0,1400,Boomkor06k,0.020000,12,Voordelta,21,Tong,139,138,1,0,0,0,0,0,0,0,0,0,139
DFS,1.0,401,1984,10,9,4,Isis,51.83333,,3.96667,,2100096,15.0,1400,Boomkor06k,0.020000,5,Voordelta,21,Tong,358,358,0,0,0,0,0,0,0,0,0,0,358
DFS,1.0,401,1984,10,9,4,Isis,51.83333,,3.86667,,2100097,15.0,1400,Boomkor06k,0.020000,5,Voordelta,21,Tong,256,256,0,0,0,0,0,0,0,0,0,0,256
DFS,1.0,401,1984,10,9,4,Isis,51.85,,3.81667,,2100098,15.0,1400,Boomkor06k,0.020000,12,Voordelta,21,Tong,74,71,1,2,0,0,0,0,0,0,0,0,74
DFS,1.0,401,1984,10,9,4,Isis,51.81667,,3.68333,,2100099,15.0,1400,Boomkor06k,0.020000,18,Voordelta,21,Tong,34,34,0,0,0,0,0,0,0,0,0,0,34
DFS,1.0,401,1984,10,9,4,Isis,51.76667,,3.66667,,2100100,15.0,1400,Boomkor06k,0.020000,8,Voordelta,21,Tong,26,26,0,0,0,0,0,0,0,0,0,0,26
DFS,1.0,401,1984,10,9,4,Isis,51.75,,3.5,,2100101,15.0,1400,Boomkor06k,0.020000,22,Voordelta,21,Tong,29,27,0.1428571429,1.5238095238,0.3333333333,0,0,0,0,0,0,0,29
DFS,1.0,401,1984,10,10,4,Isis,51.76667,,3.71667,,2100102,15.0,1400,Boomkor06k,0.020000,9,Voordelta,21,Tong,108,102,6,0,0,0,0,0,0,0,0,0,108
DFS,1.0,401,1984,10,10,4,Isis,51.68333,,3.58333,,2100103,15.0,1400,Boomkor06k,0.020000,10,Voordelta,21,Tong,22,6,6.2857142857,9.7142857143,0,0,0,0,0,0,0,0,22
DFS,1.0,401,1984,10,10,4,Isis,51.66667,,3.43333,,2100104,15.0,1400,Boomkor06k,0.020000,17,Voordelta,21,Tong,15,12,2,1,0,0,0,0,0,0,0,0,15
DFS,1.0,401,1984,10,10,4,Isis,51.58333,,3.48333,,2100105,15.0,1400,Boomkor06k,0.020000,17,Voordelta,21,Tong,9,8,0,1,0,0,0,0,0,0,0,0,9
DFS,1.0,401,1984,10,10,4,Isis,51.56667,,3.33333,,2100106,15.0,1400,Boomkor06k,0.020000,10,Voordelta,21,Tong,26,26,0,0,0,0,0,0,0,0,0,0,26
DFS,1.0,401,1984,10,10,4,Isis,51.5,,3.3,,2100107,15.0,1400,Boomkor06k,0.020000,10,VlakteVanRaan,21,Tong,21,21,0,0,0,0,0,0,0,0,0,0,21
DFS,1.0,401,1984,10,10,4,Isis,51.5,,3.45,,2100108,15.0,1400,Boomkor06k,0.020000,13,Voordelta,21,Tong,16,12,4,0,0,0,0,0,0,0,0,0,16
DFS,1.0,401,1984,10,10,4,Isis,51.43333,,3.25,,2100110,15.0,1400,Boomkor06k,0.020000,10,VlakteVanRaan,21,Tong,199,197,2,0,0,0,0,0,0,0,0,0,199
DFS,1.0,401,1984,10,10,4,Isis,51.43333,,3.13333,,2100111,15.0,1400,Boomkor06k,0.020000,8,VlakteVanRaan,21,Tong,98,93,4.875,0.125,0,0,0,0,0,0,0,0,98
DFS,1.0,401,1984,10,11,4,Isis,51.55,,3.25,,2100112,15.0,1400,Boomkor06k,0.020000,19,Voordelta,21,Tong,70,66,3,0.5,0.5,0,0,0,0,0,0,0,70
DFS,1.0,401,1984,10,11,4,Isis,51.66667,,3.36667,,2100113,15.0,1400,Boomkor06k,0.020000,23,Voordelta,21,Tong,22,18,1.5,2.1666666667,0.3333333333,0,0,0,0,0,0,0,22
DFS,1.0,401,1984,10,11,4,Isis,51.8,,3.6,,2100114,15.0,1400,Boomkor06k,0.020000,24,Voordelta,21,Tong,104,101,0,2.1666666667,0.8333333333,0,0,0,0,0,0,0,104
DFS,1.0,401,1984,10,11,4,Isis,51.9,,3.76667,,2100115,15.0,1400,Boomkor06k,0.020000,24,Voordelta,21,Tong,59,52,5,2,0,0,0,0,0,0,0,0,59
DFS,1.0,401,1984,10,11,4,Isis,51.91667,,3.86667,,2100116,15.0,1400,Boomkor06k,0.020000,14,Voordelta,21,Tong,144,144,0,0,0,0,0,0,0,0,0,0,144
DFS,1.0,620,1984,9,18,3,Stern,53.56667,,6.63333,,2200001,15.0,1500,Boomkor03k,0.020000,15,WaddenzeeOost,11,Tong,59,58,1,0,0,0,0,0,0,0,0,0,59
DFS,1.0,620,1984,9,18,3,Stern,53.55,,6.71667,,2200002,15.0,1500,Boomkor03k,0.020000,3,WaddenzeeOost,11,Tong,48,48,0,0,0,0,0,0,0,0,0,0,48
DFS,1.0,620,1984,9,18,3,Stern,53.51667,,6.75,,2200003,15.0,1450,Boomkor03k,0.020000,14,WaddenzeeOost,11,Tong,20,20,0,0,0,0,0,0,0,0,0,0,20
DFS,1.0,620,1984,9,18,3,Stern,53.51667,,6.76667,,2200004,15.0,1450,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,84,84,0,0,0,0,0,0,0,0,0,0,84
DFS,1.0,620,1984,9,18,3,Stern,53.5,,6.85,,2200005,15.0,1375,Boomkor03k,0.020000,5,WaddenzeeOost,11,Tong,9,9,0,0,0,0,0,0,0,0,0,0,9
DFS,1.0,620,1984,9,18,3,Stern,53.46667,,6.9,,2200006,15.0,1450,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,620,1984,9,18,3,Stern,53.43333,,6.93333,,2200007,15.0,1525,Boomkor03k,0.020000,5,WaddenzeeOost,11,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,620,1984,9,18,3,Stern,53.4,,6.95,,2200008,15.0,1600,Boomkor03k,0.020000,4,WaddenzeeOost,11,Tong,3,3,0,0,0,0,0,0,0,0,0,0,3
DFS,1.0,620,1984,9,18,3,Stern,53.35,,6.98333,,2200009,15.0,1500,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,62,62,0,0,0,0,0,0,0,0,0,0,62
DFS,1.0,620,1984,9,19,3,Stern,53.31667,,7.03333,,2200010,15.0,1500,Boomkor03k,0.020000,8,WaddenzeeOost,11,Tong,14,14,0,0,0,0,0,0,0,0,0,0,14
DFS,1.0,620,1984,9,19,3,Stern,53.33333,,6.96667,,2200011,15.0,1475,Boomkor03k,0.020000,5,WaddenzeeOost,11,Tong,100,100,0,0,0,0,0,0,0,0,0,0,100
DFS,1.0,620,1984,9,19,3,Stern,53.36667,,6.9,,2200012,15.0,1475,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,60,60,0,0,0,0,0,0,0,0,0,0,60
DFS,1.0,620,1984,9,19,3,Stern,53.43333,,6.9,,2200013,15.0,1250,Boomkor03k,0.020000,5,WaddenzeeOost,11,Tong,8,8,0,0,0,0,0,0,0,0,0,0,8
DFS,1.0,620,1984,9,19,3,Stern,53.46667,,6.8,,2200014,15.0,1550,Boomkor03k,0.020000,11,WaddenzeeOost,11,Tong,39,39,0,0,0,0,0,0,0,0,0,0,39
DFS,1.0,620,1984,9,19,3,Stern,53.58333,,6.93333,,2200015,15.0,1500,Boomkor03k,0.020000,11,WaddenzeeOost,11,Tong,6,6,0,0,0,0,0,0,0,0,0,0,6
DFS,1.0,620,1984,9,19,3,Stern,53.56667,,6.98333,,2200016,15.0,1500,Boomkor03k,0.020000,10,WaddenzeeOost,11,Tong,14,14,0,0,0,0,0,0,0,0,0,0,14
DFS,1.0,620,1984,9,19,3,Stern,53.58333,,6.93333,,2200017,15.0,1500,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,620,1984,9,19,3,Stern,53.58333,,6.91667,,2200018,15.0,1600,Boomkor03k,0.020000,15,WaddenzeeOost,11,Tong,1,1,0,0,0,0,0,0,0,0,0,0,1
DFS,1.0,620,1984,9,19,3,Stern,53.55,,6.93333,,2200019,15.0,1400,Boomkor03k,0.020000,9,WaddenzeeOost,11,Tong,5,5,0,0,0,0,0,0,0,0,0,0,5
DFS,1.0,620,1984,9,19,3,Stern,53.5,,6.95,,2200020,15.0,1550,Boomkor03k,0.020000,5,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,620,1984,9,19,3,Stern,53.51667,,6.66667,,2200021,15.0,1300,Boomkor03k,0.020000,4,WaddenzeeOost,11,,,,,,,,,,,,,,
DFS,1.0,619,1984,9,20,3,Stern,53.45,,6.6,,2200022,15.0,1500,Boomkor03k,0.020000,5,WaddenzeeOost,11,Tong,4,4,0,0,0,0,0,0,0,0,0,0,4
DFS,1.0,619,1984,9,20,3,Stern,53.45,,6.53333,,2200023,15.0,1450,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,24,24,0,0,0,0,0,0,0,0,0,0,24
DFS,1.0,619,1984,9,20,3,Stern,53.46667,,6.48333,,2200024,15.0,1500,Boomkor03k,0.020000,7,WaddenzeeOost,11,Tong,16,16,0,0,0,0,0,0,0,0,0,0,16
DFS,1.0,619,1984,9,20,3,Stern,53.5,,6.43333,,2200025,15.0,1500,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,16,16,0,0,0,0,0,0,0,0,0,0,16
DFS,1.0,619,1984,9,20,3,Stern,53.55,,6.41667,,2200026,15.0,1400,Boomkor03k,0.020000,6,WaddenzeeOost,11,Tong,4,4,0,0,0,0,0,0,0,0,0,0,4
