Longitude,Latitude,MudPercent,SandPercent,GravelPercent,TotalD50,SandD50,GravelD50,Rock10cm,Rock50cm,Porosity,Permeability,POC,TN,SurfaceCarbon,SurfaceNitrogen,OrbitalVelMean,OrbitalVelMax,TidalVelMean,TidalVelMax
-11.9375,54.0625,12.458971977233887,69.27214813232422,18.26888084411621,0.32400470972061157,0.3313784599304199,7.264303684234619,9.999999747378752e-5,0.00175333337392658,0.3853810131549835,3.374383238108347e-12,0.39255592226982117,0.0668836236000061,0.6393716335296631,0.10893605649471283,8.475601207464933e-4,0.01946360617876053,15.180377960205078,29.8017520904541
-11.8125,54.0625,13.145546913146973,72.13314056396484,14.721308708190918,0.29908356070518494,0.3528207540512085,6.57761287689209,9.999999747378752e-5,6.333333440124989e-4,0.3879271149635315,2.3322899601191383e-12,0.42484617233276367,0.06711611896753311,0.6890975832939148,0.10886187851428986,0.001375160412862897,0.028388377279043198,15.372356414794922,32.27831268310547
-11.6875,54.0625,24.43877601623535,71.35633850097656,4.204885482788086,0.15755677223205566,0.23089274764060974,4.981459140777588,0.0026400000788271427,0.04163999855518341,0.42307284474372864,1.2110779501646463e-13,0.5428335666656494,0.07574167102575302,0.8299148678779602,0.11579818278551102,0.0025653280317783356,0.045176707208156586,13.942400932312012,30.91436767578125
-11.5625,54.0625,26.700763702392578,70.49385833740234,2.8053762912750244,0.1351502686738968,0.17172931134700775,4.7965779304504395,1.330602319762494e-17,0.022306665778160095,0.4368365406990051,5.966505501470154e-14,0.6001652479171753,0.07893570512533188,0.8956765532493591,0.11780232191085815,0.0031252482440322638,0.05185462161898613,13.603789329528809,31.585205078125
-11.4375,54.0625,30.61399269104004,67.40702819824219,1.9789776802062988,0.11512353271245956,0.1536206752061844,4.554740905761719,0.0017999999690800905,0.0037466667126864195,0.45408323407173157,2.846245510329873e-14,0.6529257893562317,0.0822378545999527,0.9445743560791016,0.1189718171954155,0.0045069255866110325,0.06672818213701248,11.264993667602539,29.10871124267578
-11.3125,54.0625,27.075551986694336,71.61774444580078,1.3067004680633545,0.1205868199467659,0.16810505092144012,4.708181858062744,1.5999999595806003e-4,0.0026199999265372753,0.44878268241882324,3.5253216497258336e-14,0.6588517427444458,0.08413856476545334,0.962401807308197,0.12290337681770325,0.005333487410098314,0.07440701872110367,11.028822898864746,28.349834442138672
-11.1875,54.0625,18.85817527770996,76.8724365234375,4.269386291503906,0.17876620590686798,0.26871439814567566,4.879785060882568,0.001466666697524488,0.0019399999873712659,0.4135516881942749,2.1691886297175306e-13,0.5607419610023499,0.07251673191785812,0.8714423775672913,0.11269738525152206,0.007584401872009039,0.09338485449552536,11.960049629211426,28.416259765625
-11.0625,54.0625,14.86392879486084,80.25115966796875,4.8849101066589355,0.2040070742368698,0.2622445821762085,4.718452453613281,6.99999975040555e-4,0.0020533334463834763,0.4051433801651001,3.990365438251431e-13,0.5561667084693909,0.07201503962278366,0.8767246007919312,0.11352235078811646,0.01027183048427105,0.11254779249429703,11.947402954101562,28.534833908081055
-10.9375,54.0625,11.871543884277344,82.324554443359375,5.8039021492004395,0.2381962388753891,0.25902608036994934,4.709475994110107,0.004166666883975267,0.002673333277925849,0.39703068137168884,8.157453120112568e-13,0.4672113358974457,0.06983022391796112,0.7465423345565796,0.111579529941082,0.01194301713258028,0.12261549383401871,12.521305084228516,31.237934112548828
-10.8125,54.0625,3.3788957595825195,89.54248809814453,7.078618049621582,0.3810231685638428,0.34644919633865356,5.155649662017822,7.999999797903001e-4,0,0.3810694217681885,7.130017930234711e-12,0.36657780408859253,0.060461148619651794,0.6012484431266785,0.09916632622480392,0.01793963834643364,0.16138599812984467,14.097855567932129,37.370338439941406
-10.6875,54.0625,2.468130588531494,86.35560607910156,11.17626667022705,0.4534490406513214,0.3610895872116089,5.446830749511719,0.002739999908953905,0.0032399999909102917,0.3774804174900055,1.5917652612662536e-11,0.3904285430908203,0.06172734498977661,0.6440809369087219,0.10183017700910568,0.02630140259861946,0.2168869525194168,16.174774169921875,44.169857025146484
-10.5625,54.0625,8.244462013244629,79.2831039428711,12.47243595123291,0.34148624539375305,0.25914719700813293,5.703883171081543,0.011866666376590729,0.012086667120456696,0.3838667869567871,4.300484447716801e-12,0.3023509383201599,0.04351779818534851,0.493664413690567,0.07105381786823273,0.039220668375492096,0.29253026843070984,19.02752113342285,55.022911071777344
-10.4375,54.0625,15.127019882202148,65.57160186767578,19.30137825012207,0.3308097720146179,0.3367083966732025,7.86757755279541,0.037077855318784714,0.08156105875968933,0.3847678303718567,3.714103243707134e-12,0.44533243775367737,0.05403467267751694,0.7260545492172241,0.0880962535738945,0.0745592936873436,0.4650554656982422,22.654767990112305,63.25914001464844
-10.1875,54.0625,8.21651554107666,68.61016845703125,23.17331886291504,0.3787025511264801,0.42955026030540466,7.3777899742126465,0.07835333049297333,0.09305666387081146,0.381213515996933,6.931805390103518e-12,0.34346356987953186,0.0476473905146122,0.563206136226654,0.07813143730163574,0.20602332055568695,0.965235710144043,21.279247283935547,53.83745574951172
-5.8125,54.0625,18.141002655029297,62.46653747558594,19.3924617767334,0.3353039026260376,0.29591861367225647,8.200233459472656,0,0,0.3843798041343689,3.9527482849355255e-12,0.6767747402191162,0.0635598748922348,1.104085922241211,0.10369116812944412,0.026383856311440468,0.3047652840614319,10.3980131149292,27.71640968322754
-5.6875,54.0625,22.280473709106445,64.180450439453125,13.53907585144043,0.26292264461517334,0.3000020682811737,6.760403633117676,0,0,0.3927110731601715,1.2867854568346382e-12,0.6607019901275635,0.06564934551715851,1.0632779598236084,0.10565052181482315,0.0277405958622694,0.3144299387931824,11.033867835998535,28.281003952026367
